similarity_score
0.39518195
0.093655676
0.093655676
0.093655676
0.093655676
0.45617193
0.43814498
0.32952437
0.093655676
0.093655676
0.093655676
0.2640645
0.2990235
0.45922193
0.093655676
0.093655676
0.093655676
0.37605792
0.35925263
0.46493548
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.3586716
0.093655676
0.093655676
0.3949824
0.093655676
0.093655676
0.093655676
0.093655676
0.35794875
0.093655676
0.093655676
0.18206812
0.32343552
0.2741377
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.44192207
0.093655676
0.093655676
0.47676197
0.093655676
0.093655676
0.42818013
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.43942237
0.48355705
0.26069373
0.3821269
0.093655676
0.093655676
0.4459279
0.093655676
0.093655676
0.31084692
0.093655676
0.093655676
0.093655676
0.472605
0.20410684
0.093655676
0.38161385
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.22624698
0.093655676
0.42563483
0.093655676
0.093655676
0.41796353
0.39238864
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.40033013
0.093655676
0.4628725
0.093655676
0.093655676
0.35703522
0.3650378
0.33183473
0.093655676
0.093655676
0.093655676
0.3791633
0.093655676
0.44318095
0.093655676
0.093655676
0.093655676
0.36710864
0.093655676
0.093655676
0.093655676
0.093655676
0.42265293
0.464801
0.36091566
0.49182117
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.22947073
0.31719485
0.4018952
0.093655676
0.35601023
0.093655676
0.093655676
0.26745003
0.093655676
0.093655676
0.093655676
0.093655676
0.3835842
0.3655099
0.093655676
0.093655676
0.35785434
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.34426054
0.38800135
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.23461416
0.36570233
0.093655676
0.37088647
0.38645068
0.093655676
0.41890022
0.093655676
0.093655676
0.093655676
0.093655676
0.40033263
0.32724923
0.36220163
0.24973176
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.37158346
0.093655676
0.31517407
0.42064977
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.4020663
0.2955069
0.29063892
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.4759733
0.3250668
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.4076135
0.39684933
0.4526989
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.46908218
0.38207692
0.41189837
0.093655676
0.093655676
0.28876624
0.4816139
0.093655676
0.342052
0.42357486
0.36908245
0.093655676
0.093655676
0.093655676
0.093655676
0.4592695
0.37331972
0.093655676
0.093655676
0.093655676
0.093655676
0.37277898
0.38446468
0.093655676
0.093655676
0.093655676
0.37408036
0.093655676
0.09365567
0.09365567
0.09365567
0.09365567
0.3904833
0.093655676
0.5917691
0.42836267
0.09365567
0.43270737
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.4834375
0.40394804
0.43122295
0.093655676
0.47856575
0.32521635
0.093655676
0.093655676
0.22964609
0.093655676
0.093655676
0.3460954
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.43870008
0.093655676
0.093655676
0.37716186
0.093655676
0.093655676
0.4599624
0.093655676
0.093655676
0.093655676
0.42813522
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.45801905
0.32314163
0.093655676
0.093655676
0.3959123
0.3209723
0.093655676
0.093655676
0.40463492
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.32613337
0.22217503
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.36430803
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.33032605
0.093655676
0.093655676
0.093655676
0.38030502
0.13743761
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.45175993
0.3451655
0.093655676
0.093655676
0.47827083
0.32310587
0.093655676
0.16517076
0.29519492
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.4834373
0.093655676
0.4006785
0.093655676
0.34382975
0.093655676
0.093655676
0.093655676
0.23596299
0.20963979
0.3625148
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.1434632
0.093655676
0.093655676
0.093655676
0.093655676
0.25195706
0.093655676
0.506424
0.093655676
0.39446247
0.093655676
0.093655676
0.093655676
0.093655676
0.46944594
0.24122605
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.3810783
0.093655676
0.093655676
0.28776193
0.5565438
0.34102014
0.38102856
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.36129498
0.5405473
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.32909608
0.093655676
0.46957523
0.093655676
0.093655676
0.47196835
0.093655676
0.45170212
0.093655676
0.093655676
0.3106987
0.36744827
0.093655676
0.093655676
0.093655676
0.093655676
0.31738037
0.093655676
0.3932743
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.40699512
0.093655676
0.4197898
0.44708326
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.35342538
0.093655676
0.41290763
0.37218577
0.093655676
0.47603106
0.2406315
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.093655676
0.26715004
0.093655676
0.3656347
0.093655676
0.093655676
0.093655676
0.093655676
0.42608914
0.093655676
0.093655676
0.45774016
0.093655676
